dataset_type,category,label,risk,subject,message,contains_url,contains_phone,contains_email,contains_upi,contains_money,contains_otp,contains_urgency,contains_kyc,contains_reward,contains_social_engineering,contains_qr,contains_job_keywords,contains_salary,contains_registration_fee,contains_bank_name,contains_deadline,contains_telegram,contains_apk_link,contains_crypto,contains_refund,contains_collect_request,trust_score,risk_level
email,electricity_bill_scam,electricity_bill_scam,HIGH,Electricity Connection Will Be Disconnected,"
Dear Consumer,

Your electricity bill remains unpaid.

Pay immediately.

https://account-safe.co
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,business_email_compromise,business_email_compromise,CRITICAL,Confidential Transfer,"
I am in an important meeting.

Transfer ₹2,999 immediately.

Do not discuss this with anyone.

CEO
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,SAFE
email,government_scam,government_scam,HIGH,Government Subsidy Approved,"
Dear Citizen,

Government subsidy has been approved.

Claim benefits now.

https://reward-center.xyz
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,refund_scam,refund_scam,HIGH,Bank Refund Failed,"
Refund processing failed.

Update account immediately.

https://secure-login-now.in
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,crypto_scam,crypto_scam,CRITICAL,Bitcoin Giveaway,"
Congratulations.

Receive free Bitcoin.

Register immediately.

https://kyc-update.live
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar KYC Failed,"
Your Aadhaar verification failed.

Complete KYC within 12 hours.

https://kyc-update.live
",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,90,SAFE
email,credential_theft,credential_theft,CRITICAL,Identity Verification Required,"
We could not verify your identity.

Confirm your login credentials now.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,income_tax_scam,income_tax_scam,HIGH,IT Department Notice,"
A notice has been issued against your PAN.

View immediately.

https://reward-center.xyz
",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,digilocker_scam,digilocker_scam,HIGH,Documents Locked,"
Your government documents have been locked.

Unlock immediately.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,refund_scam,refund_scam,HIGH,Bank Refund Failed,"
Refund processing failed.

Update account immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹499 is waiting.

Complete verification.

https://account-safe.co
",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹40,000/month.

Registration Fee:

₹999

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Amazon India,"
Congratulations.

You have been shortlisted.

Deposit ₹10,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,business_email_compromise,business_email_compromise,CRITICAL,URGENT Payment Required,"
Dear Finance Team,

Please transfer ₹10,000 to the new vendor account immediately.

This payment is confidential.

Regards,
CEO
",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,LOW
email,courier_scam,courier_scam,HIGH,Package Held At Warehouse,"
Your package has been held.

Pay customs charges now.

https://account-safe.co
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹1,500 is waiting.

Complete verification.

https://wallet-verify.net
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://incometax.gov.in

Thank you.

HDFC Bank
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,income_tax_scam,income_tax_scam,HIGH,Refund Pending,"
Refund processing failed.

Verify your bank account.

https://reward-center.xyz
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,45,MEDIUM
email,business_email_compromise,business_email_compromise,CRITICAL,Invoice Payment,"
Please clear the attached invoice today.

Delay may affect the client relationship.

Transfer Amount:
₹5,000
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,SAFE
email,digilocker_scam,digilocker_scam,HIGH,Documents Locked,"
Your government documents have been locked.

Unlock immediately.

https://kyc-update.live
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,lottery_scam,lottery_scam,CRITICAL,"You Won ₹25,00,000","
Congratulations.

You have won ₹25,00,000.

Pay processing charges.

https://upi-security-alert.in
",1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,kyc_scam,kyc_scam,HIGH,Complete KYC Today,"
Dear Customer,

Your KYC has expired.

Complete verification now.

https://verify-bank-now.com

Ignoring this notice will freeze
your account.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Customer Verification Pending,"
Dear User,

Your customer verification is incomplete.

Complete verification immediately:

https://wallet-verify.net

Your account will otherwise be frozen.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,digilocker_scam,digilocker_scam,HIGH,DigiLocker Verification Required,"
Dear User,

Your DigiLocker account needs verification.

Complete verification now.

https://kyc-update.live
",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,legitimate,legitimate,SAFE,Welcome to Canara Bank,"
Dear Customer,

Welcome to HDFC Bank.

Your account has been successfully activated.

You can now access Internet Banking and Mobile Banking services.

Thank you for choosing Kotak Mahindra Bank.

Regards,
Customer Care
IDFC FIRST Bank
",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85,SAFE
email,business_email_compromise,business_email_compromise,CRITICAL,Invoice Payment,"
Please clear the attached invoice today.

Delay may affect the client relationship.

Transfer Amount:
₹25,000
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,SAFE
email,crypto_scam,crypto_scam,CRITICAL,Double Your Investment,"
Earn guaranteed returns.

Invest today.

Limited offer.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,government_scam,government_scam,HIGH,Government Subsidy Approved,"
Dear Citizen,

Government subsidy has been approved.

Claim benefits now.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at HCL,"
Congratulations.

You have been shortlisted.

Deposit ₹1,500 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,lottery_scam,lottery_scam,CRITICAL,International Lottery Winner,"
Claim your international prize.

Verification Required.

https://reward-center.xyz
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹50,000 is waiting.

Complete verification.

https://account-safe.co
",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,courier_scam,courier_scam,HIGH,Package Held At Warehouse,"
Your package has been held.

Pay customs charges now.

https://reward-center.xyz
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,reward_scam,reward_scam,HIGH,Exclusive Cashback,"
Limited Time Offer.

Claim cashback before it expires.

https://secure-login-now.in
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,45,MEDIUM
email,credential_theft,credential_theft,CRITICAL,Identity Verification Required,"
We could not verify your identity.

Confirm your login credentials now.

https://secure-login-now.in
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹1,500 has been processed successfully.

Reference Bank:
Bank of Baroda

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,kyc_scam,kyc_scam,HIGH,PAN Verification Required,"
Dear User,

Your PAN verification is pending.

Submit details immediately.

https://secure-login-now.in
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar KYC Failed,"
Your Aadhaar verification failed.

Complete KYC within 12 hours.

https://upi-security-alert.in
",1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,lottery_scam,lottery_scam,CRITICAL,International Lottery Winner,"
Claim your international prize.

Verification Required.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,digilocker_scam,digilocker_scam,HIGH,Documents Locked,"
Your government documents have been locked.

Unlock immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at TCS,"
Congratulations.

You have been shortlisted.

Deposit ₹10,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,courier_scam,courier_scam,HIGH,Parcel Delivery Failed,"
Your parcel delivery failed.

Reschedule delivery.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,business_email_compromise,business_email_compromise,CRITICAL,Invoice Payment,"
Please clear the attached invoice today.

Delay may affect the client relationship.

Transfer Amount:
₹1,500
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,SAFE
email,income_tax_scam,income_tax_scam,HIGH,IT Department Notice,"
A notice has been issued against your PAN.

View immediately.

https://kyc-update.live
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,kyc_scam,kyc_scam,HIGH,Complete KYC Today,"
Dear Customer,

Your KYC has expired.

Complete verification now.

https://upi-security-alert.in

Ignoring this notice will freeze
your account.
",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar KYC Failed,"
Your Aadhaar verification failed.

Complete KYC within 12 hours.

https://account-safe.co
",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,75,LOW
email,lottery_scam,lottery_scam,CRITICAL,International Lottery Winner,"
Claim your international prize.

Verification Required.

https://secure-login-now.in
",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,lottery_scam,lottery_scam,CRITICAL,"You Won ₹25,00,000","
Congratulations.

You have won ₹25,00,000.

Pay processing charges.

https://kyc-update.live
",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,SAFE
email,government_scam,government_scam,HIGH,Government Subsidy Approved,"
Dear Citizen,

Government subsidy has been approved.

Claim benefits now.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,credential_theft,credential_theft,CRITICAL,Password Expiring Today,"
Your banking password expires today.

Reset Password:

https://verify-bank-now.com

Failure to reset will lock your account.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,60,LOW
email,courier_scam,courier_scam,HIGH,Courier Address Verification,"
Verify your address.

https://verify-bank-now.com

Failure will return your parcel.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,income_tax_scam,income_tax_scam,HIGH,Refund Pending,"
Refund processing failed.

Verify your bank account.

https://upi-security-alert.in
",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60,LOW
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹2,999.

Claim reward immediately.

https://wallet-verify.net
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,credential_theft,credential_theft,CRITICAL,Identity Verification Required,"
We could not verify your identity.

Confirm your login credentials now.

https://reward-center.xyz
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,courier_scam,courier_scam,HIGH,Parcel Delivery Failed,"
Your parcel delivery failed.

Reschedule delivery.

https://secure-login-now.in
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,government_scam,government_scam,HIGH,NPCI Verification Required,"
NPCI requires immediate verification.

Verify here:

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,credential_theft,credential_theft,CRITICAL,Identity Verification Required,"
We could not verify your identity.

Confirm your login credentials now.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,crypto_scam,crypto_scam,CRITICAL,Bitcoin Giveaway,"
Congratulations.

Receive free Bitcoin.

Register immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50,MEDIUM
email,business_email_compromise,business_email_compromise,CRITICAL,URGENT Payment Required,"
Dear Finance Team,

Please transfer ₹999 to the new vendor account immediately.

This payment is confidential.

Regards,
CEO
",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹2,999 is waiting.

Complete verification.

https://reward-center.xyz
",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,digilocker_scam,digilocker_scam,HIGH,Documents Locked,"
Your government documents have been locked.

Unlock immediately.

https://upi-security-alert.in
",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,lottery_scam,lottery_scam,CRITICAL,"You Won ₹25,00,000","
Congratulations.

You have won ₹25,00,000.

Pay processing charges.

https://reward-center.xyz
",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar KYC Failed,"
Your Aadhaar verification failed.

Complete KYC within 12 hours.

https://wallet-verify.net
",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,credential_theft,credential_theft,CRITICAL,Mailbox Storage Full,"
Your mailbox has exceeded storage.

Login to continue receiving emails.

https://secure-login-now.in
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://npci.org.in

Thank you.

Union Bank of India
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,kyc_scam,kyc_scam,HIGH,PAN Verification Required,"
Dear User,

Your PAN verification is pending.

Submit details immediately.

https://kyc-update.live
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,LOW
email,kyc_scam,kyc_scam,HIGH,Complete KYC Today,"
Dear Customer,

Your KYC has expired.

Complete verification now.

https://reward-center.xyz

Ignoring this notice will freeze
your account.
",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,business_email_compromise,business_email_compromise,CRITICAL,URGENT Payment Required,"
Dear Finance Team,

Please transfer ₹1,500 to the new vendor account immediately.

This payment is confidential.

Regards,
CEO
",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,LOW
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹10,000 has been processed successfully.

Reference Bank:
State Bank of India

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,digilocker_scam,digilocker_scam,HIGH,DigiLocker Verification Required,"
Dear User,

Your DigiLocker account needs verification.

Complete verification now.

https://reward-center.xyz
",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,income_tax_scam,income_tax_scam,HIGH,Income Tax Refund Approved,"
Congratulations.

Your refund of ₹2,999 is ready.

Claim immediately.

https://account-safe.co
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,income_tax_scam,income_tax_scam,HIGH,IT Department Notice,"
A notice has been issued against your PAN.

View immediately.

https://verify-bank-now.com
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar KYC Failed,"
Your Aadhaar verification failed.

Complete KYC within 12 hours.

https://secure-login-now.in
",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,75,LOW
email,banking_phishing,phishing,HIGH,URGENT: Kotak Mahindra Bank Account Suspended,"
Dear Customer,

Your HDFC Bank account has been
temporarily suspended due to unusual activity.

Verify immediately:

https://secure-login-now.in

Failure to verify within 24 hours will
permanently block your account.
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,60,LOW
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹50,000.

Claim reward immediately.

https://verify-bank-now.com
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45,MEDIUM
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹10,000 is waiting.

Complete verification.

https://verify-bank-now.com
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60,LOW
email,reward_scam,reward_scam,HIGH,Exclusive Cashback,"
Limited Time Offer.

Claim cashback before it expires.

https://reward-center.xyz
",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹999 is waiting.

Complete verification.

https://reward-center.xyz
",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,lottery_scam,lottery_scam,CRITICAL,"You Won ₹25,00,000","
Congratulations.

You have won ₹25,00,000.

Pay processing charges.

https://verify-bank-now.com
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Reliance Jio,"
Congratulations.

You have been shortlisted.

Deposit ₹5,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹25,000/month.

Registration Fee:

₹1,500

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,credential_theft,credential_theft,CRITICAL,Microsoft Login Alert,"
Someone attempted to access your account.

Verify ownership immediately.

https://secure-login-now.in
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,business_email_compromise,business_email_compromise,CRITICAL,URGENT Payment Required,"
Dear Finance Team,

Please transfer ₹2,999 to the new vendor account immediately.

This payment is confidential.

Regards,
CEO
",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,LOW
email,business_email_compromise,business_email_compromise,CRITICAL,Confidential Transfer,"
I am in an important meeting.

Transfer ₹999 immediately.

Do not discuss this with anyone.

CEO
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://hdfcbank.com

Thank you.

State Bank of India
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,lottery_scam,lottery_scam,CRITICAL,International Lottery Winner,"
Claim your international prize.

Verification Required.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45,MEDIUM
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Google India,"
Congratulations.

You have been shortlisted.

Deposit ₹5,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://icicibank.com

Thank you.

Canara Bank
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹1,500.

Claim reward immediately.

https://secure-login-now.in
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹8 LPA.

Registration Fee:

₹499

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹499 is waiting.

Complete verification.

https://verify-bank-now.com
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60,LOW
email,credential_theft,credential_theft,CRITICAL,Microsoft Login Alert,"
Someone attempted to access your account.

Verify ownership immediately.

https://reward-center.xyz
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar Suspension Notice,"
Dear Citizen,

Your Aadhaar has been temporarily suspended.

Verify immediately.

https://wallet-verify.net

UIDAI Team
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Security Tips,"
Dear Customer,

Never share your OTP,
PIN,
password
or CVV with anyone.

IndusInd Bank never asks for confidential
information over email.

Stay Safe.
",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Payment Confirmation,"
Dear Customer,

Your UPI payment via PhonePe of
₹50,000 has been completed.

Thank you.

Mobikwik
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,SAFE
email,credential_theft,credential_theft,CRITICAL,Mailbox Storage Full,"
Your mailbox has exceeded storage.

Login to continue receiving emails.

https://upi-security-alert.in
",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar Suspension Notice,"
Dear Citizen,

Your Aadhaar has been temporarily suspended.

Verify immediately.

https://kyc-update.live

UIDAI Team
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Infosys,"
Congratulations.

You have been shortlisted.

Deposit ₹499 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Google India,"
Congratulations.

You have been shortlisted.

Deposit ₹25,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,kyc_scam,kyc_scam,HIGH,Complete KYC Today,"
Dear Customer,

Your KYC has expired.

Complete verification now.

https://kyc-update.live

Ignoring this notice will freeze
your account.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹999 is waiting.

Complete verification.

https://account-safe.co
",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Amazon India,"
Congratulations.

You have been shortlisted.

Deposit ₹499 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,income_tax_scam,income_tax_scam,HIGH,IT Department Notice,"
A notice has been issued against your PAN.

View immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Immediate Verification Required,"
Security Alert.

We detected suspicious login attempts.

Verify your account:

https://wallet-verify.net

Failure may result in permanent suspension.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹999 has been processed successfully.

Reference Bank:
State Bank of India

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,reward_scam,reward_scam,HIGH,Exclusive Cashback,"
Limited Time Offer.

Claim cashback before it expires.

https://kyc-update.live
",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,refund_scam,refund_scam,HIGH,Bank Refund Failed,"
Refund processing failed.

Update account immediately.

https://upi-security-alert.in
",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹10,000 has been processed successfully.

Reference Bank:
IDFC FIRST Bank

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,electricity_bill_scam,electricity_bill_scam,HIGH,Final Payment Reminder,"
Immediate action required.

Failure to pay today will disconnect
your electricity connection.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹1,500.

Claim reward immediately.

https://kyc-update.live
",1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,courier_scam,courier_scam,HIGH,Courier Address Verification,"
Verify your address.

https://wallet-verify.net

Failure will return your parcel.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://icicibank.com

Thank you.

Axis Bank
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,courier_scam,courier_scam,HIGH,Courier Address Verification,"
Verify your address.

https://kyc-update.live

Failure will return your parcel.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
